,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
8130,2023-02-20 12:04:31+00:00,1627640339757514754,https://twitter.com/6w_es/status/1627640339757514754,6w_es,Twitter for iPhone,España,La visita de Joe Biden a Kiev ha durado 6 horas. Ya se dirige a Polonia tras un encuentro histórico con el presidente ucraniano,27,15
8131,2023-02-20 12:04:31+00:00,1627640337710694402,https://twitter.com/RafaMorgan64/status/1627640337710694402,RafaMorgan64,Twitter for Android,Pro-conciencia planetaria.,"""Un año después, Kiev aguanta. Y Ucrania está de pie. La democracia aguanta"", Joe Biden desde Kiev.
https://t.co/PL1A2b49uv",2,0
8132,2023-02-20 12:04:30+00:00,1627640333109428225,https://twitter.com/williechirinos/status/1627640333109428225,williechirinos,Twitter for Android,Venezuela,"Recientemente, una delegación de dos miembros de la NLG y la Asociación Internacional de Abogados Demócratas visitó a Alex Saab
#FreeAlexSaab
@JoeBiden @VP @StateDept @POTUS
#ADisfrutarElCarnaval
https://t.co/IB0BAkdLCN https://t.co/HE6aUuADNY",6,10
8133,2023-02-20 12:04:29+00:00,1627640331918364673,https://twitter.com/rentfred/status/1627640331918364673,rentfred,Twitter Web App,"Annapolis+Naples, USA",@JoeBiden https://t.co/RvcE0xxL14,0,0
8134,2023-02-20 12:04:29+00:00,1627640331905671169,https://twitter.com/SiasiHalchal/status/1627640331905671169,SiasiHalchal,siasi.pk,Pakistan,"Joe Biden makes unannounced visit to Ukraine, announces $500 million in military aid https://t.co/AfmKiubaW8",0,0
8135,2023-02-20 12:04:29+00:00,1627640329569533955,https://twitter.com/caseywit33/status/1627640329569533955,caseywit33,Twitter Web App,,"POS can visit Ukraine but not the US border! Fuck Joe Biden!

Biden said he visited Ukraine to meet with Zelenskyy and ""reaffirm our unwavering and unflagging commitment to Ukraine’s democracy, sovereignty, and TERRITORIAL INTEGRITY."" (Emphasis mine) https://t.co/HH85q1uTcY",1,0
8136,2023-02-20 12:04:27+00:00,1627640322678300672,https://twitter.com/jowers1220/status/1627640322678300672,jowers1220,Twitter for iPhone,Peak sc,"Crime Boss Joe’s checking account must be getting low. This is his money jar where he gets kick backs and everyone knows it !!!!! 

Ready for the Long Haul: Joe Biden Arrives in Ukraine Capital Kyiv to Show U.S. Support https://t.co/jPRGOjEJdZ",0,0
8137,2023-02-20 12:04:22+00:00,1627640299576086528,https://twitter.com/TribLIVE/status/1627640299576086528,TribLIVE,TweetDeck,"Pittsburgh, Pa.","President Joe Biden made an unannounced visit to Ukraine on Monday to meet with President Volodymyr Zelenskyy, a gesture of solidarity that comes days before the one-year anniversary of Russia’s invasion of the country.

https://t.co/TDtJn8H3fV",0,0
8138,2023-02-20 12:04:21+00:00,1627640298779148289,https://twitter.com/Tatertrades06/status/1627640298779148289,Tatertrades06,Twitter for iPhone,,@GRDecter Joe Biden speech’s,0,0
8139,2023-02-20 12:04:21+00:00,1627640298611396609,https://twitter.com/Kwiat30095174/status/1627640298611396609,Kwiat30095174,Twitter for Android,,"@TOPTVPINFO @JoeBiden Propagandę #pisKremla zatkało 🤗
Pierwsza i najważniejsza wizyty w Ukrainie ❤️ https://t.co/wg940qUo6x",0,0
8140,2023-02-20 12:04:21+00:00,1627640297428590593,https://twitter.com/jfk_1962/status/1627640297428590593,jfk_1962,Twitter for Android,"Vevey, Suisse","Visite surprise de Joe Biden en Ukraine aujourd'hui. Vu sa démarche, on peut parler de politique des petits pas. Certains estiment qu'à Kiev, il déambule à tort.",0,0
8141,2023-02-20 12:04:19+00:00,1627640286644936704,https://twitter.com/basiulowo/status/1627640286644936704,basiulowo,Twitter for Android,,@MarcinGawe10 @WarNewsPL1 @JoeBiden @nytimes Jak ktoś śledzi skyscanner to chyba zauważył.. https://t.co/fpPR5yrNMH,0,0
8142,2023-02-20 12:04:19+00:00,1627640286296899585,https://twitter.com/JohnBasham/status/1627640286296899585,JohnBasham,Twitter for Android,"Texas, USA",OPINION: @JoeBiden Is Visiting A #Nazi Leader In #Ukraine &amp; The DC #Uniparty Is Sending Them Billions Of Dollars &amp; Massive Amounts Of High Tech Weaponry! We Learned NOTHING From Doing The Same To The #Taliban &amp; #ISIS! https://t.co/nRS23WjkhD,25,15
8143,2023-02-20 12:04:15+00:00,1627640271692349440,https://twitter.com/CriticaSinMiedo/status/1627640271692349440,CriticaSinMiedo,Twitter for Android,"Palm Beach, FL 33480",@BFes56 @JoeBiden That's the 10% that belongs to the Big Guy @JoeBiden... https://t.co/EAyXU4WhuE,1,1
8144,2023-02-20 12:04:15+00:00,1627640269968670722,https://twitter.com/cnbcindonesia/status/1627640269968670722,cnbcindonesia,detikcommunity,Jakarta Capital Region,Maaf Joe Biden! Jokowi Bilang RI Juara dari AS Urusan Ini https://t.co/WTBkEbfXRQ,0,0
8145,2023-02-20 12:04:15+00:00,1627640269813194754,https://twitter.com/LajoiePepsou80/status/1627640269813194754,LajoiePepsou80,Twitter Web App,,"Guerre en Ukraine: le président américain Joe Biden est en visite surprise à Kiev et affirme son soutien «indéfectible», «un moment historique» affirme Volodymyr Zelensky : https://t.co/PB6naDz4v2 via @sudinfo_be  a cause   des américains ils vont  provoquer une guerre mondiale",0,0
8146,2023-02-20 12:04:13+00:00,1627640265229107200,https://twitter.com/anakmbay/status/1627640265229107200,anakmbay,Twitter Web App,"Maumere, Flores, Indonesia",US President Joe Biden makes surprise visit to Kyiv ahead of Ukraine war... https://t.co/C5LorIERpP lewat @YouTube  OH MY GOD!  PRESIDENT BIDEN IN UKRAINE !!! God Bless America! God Bless Ukraine!,0,0
8147,2023-02-20 12:04:13+00:00,1627640262502584321,https://twitter.com/AntyAnty77/status/1627640262502584321,AntyAnty77,Twitter for iPhone,"Warszawa, Polska","@amnestyPL @JaninaOchojska @JoeBiden @amnesty @POTUS @amnestyusa Tak, wyślijcie poleconym za potwierdzeniem odbioru.",0,0
8148,2023-02-20 12:04:13+00:00,1627640261915410432,https://twitter.com/BDOH/status/1627640261915410432,BDOH,Twitter for iPhone,"Washington, DC","@stillgray Joe Biden visibly displaying that gait disorder he suffers from—those particularly stiffer, shortened and more asymmetric strides are most often linked to dementia. https://t.co/CZjvfAc4hI",1,0
8149,2023-02-20 12:04:12+00:00,1627640259025444865,https://twitter.com/Haze291/status/1627640259025444865,Haze291,Twitter for iPhone,,"@FLOTUS I can hear Joe Biden now-
“Look, look at that. The Eagles have a guy named Biden too. I didn’t know that. Number 46.. That cool man”",1,0
8150,2023-02-20 12:04:10+00:00,1627640251593138178,https://twitter.com/GothamConcierge/status/1627640251593138178,GothamConcierge,Twitter for iPhone,"New York, NY",This is the reason you keep seeing @mikepompeo and @NikkiHaley on your timeline.  They are currently getting destroyed by the candidate who lost in a landslide to Joe Biden.,0,0
8151,2023-02-20 12:04:10+00:00,1627640248896303105,https://twitter.com/KimberlyDMarlin/status/1627640248896303105,KimberlyDMarlin,Twitter for iPhone,"Tennessee, USA","@ChadChronister In  @JoeBiden America … every man woman and child is on their own to protect themselves!! Our government is USELESS to its citizens… in fact it’s going out of its way to ENDANGER us on a daily basis… illegals terrorists drug cartels human traffickers fentanyl diseases
on &amp; on",0,0
8152,2023-02-20 12:04:09+00:00,1627640245503008768,https://twitter.com/Pg355Piotr/status/1627640245503008768,Pg355Piotr,Twitter for Android,Polska/UK,@TOPTVPINFO @JoeBiden https://t.co/5lyZRMaChL,0,0
8153,2023-02-20 12:04:08+00:00,1627640241916895233,https://twitter.com/SaidToscano_/status/1627640241916895233,SaidToscano_,Twitter for Android,,"Joe Biden es ese amigo que te marca y dice: ábreme, ya estoy afuera de la tu casa

@warkentin @jrisco @asilascosasw",1,0
8154,2023-02-20 12:04:04+00:00,1627640224149913606,https://twitter.com/HTownHarold/status/1627640224149913606,HTownHarold,Twitter for iPhone,,"@olex_scherba @POTUS The last time he was there, as VP, he threatened to withhold $1 Billion in aid unless a prosecutor was fired.
In the words of Joe Biden “Well, son of a bitch, They fired him!”

Quid pro quo. 

And Trump got impeached over Biden’s shady deals.",0,0
8155,2023-02-20 12:04:04+00:00,1627640223604539392,https://twitter.com/Bejzi2022/status/1627640223604539392,Bejzi2022,Twitter for Android,,@starontomasz24 @LeoMills34 @WarNewsPL1 @JoeBiden @nytimes W samo sedno!,0,0
8156,2023-02-20 12:04:03+00:00,1627640222912589825,https://twitter.com/Grzegor70212394/status/1627640222912589825,Grzegor70212394,Twitter for Android,,@TomaszK75203980 @Globustu @WarNewsPL1 @JoeBiden Obawiam się że te tereny są już stracone na zawsze.,0,0
8157,2023-02-20 12:04:02+00:00,1627640217048956928,https://twitter.com/ericsfedup/status/1627640217048956928,ericsfedup,Twitter for iPhone,,Joe Biden will travel to a war zone in Ukraine but not in one on our southern border. That’s fucked up!!!,115,25
8158,2023-02-20 12:04:01+00:00,1627640213878054912,https://twitter.com/Dzintarz/status/1627640213878054912,Dzintarz,Twitter for iPhone,Latvia,US President Joe Biden makes surprise visit to Kyiv ahead of Ukraine war... https://t.co/viltQQpdCi via @YouTube,0,0
8159,2023-02-20 12:04:01+00:00,1627640211722104832,https://twitter.com/upgradepcfr/status/1627640211722104832,upgradepcfr,Twitter Web App,France,"2014'te demokrasisi kanla devrilen Ukraynalılara karşı 9 yıllık şiddete kör olan #JoeBiden, #Donbass'ta kendisine sadık kalanlara karşı #Kardeş Katliamını geçerli kılmak için #Kiev'de #ABD'yi tehlikeye atacak. Ama bu #Avrupalı ​​rakibini #Enerjiden mahrum ediyor... https://t.co/rlu1fUNGzb",0,0
8160,2023-02-20 12:04:00+00:00,1627640210455515138,https://twitter.com/johnslein1968/status/1627640210455515138,johnslein1968,Twitter for Android,,"All I hear is Joe Biden is a puppet and other people are pulling his strings who's pulling his strings today in the middle of A-war zone haters.
#Biden2024
#trumpincuffs",0,0
8161,2023-02-20 12:03:59+00:00,1627640205728514048,https://twitter.com/beachwinego/status/1627640205728514048,beachwinego,Twitter for iPhone,In the middle *** #BackTheBlue,@RonaldKlain @JoeBiden 💙,0,0
8162,2023-02-20 12:03:58+00:00,1627640202343723008,https://twitter.com/Ramoo674/status/1627640202343723008,Ramoo674,Twitter for Android,,@KamalaHarris @JoeBiden SUCH LIARS and the Whole World knows it!!!,0,0
8163,2023-02-20 12:03:55+00:00,1627640187600642048,https://twitter.com/UaNews_online/status/1627640187600642048,UaNews_online,IFTTT,Ukraine,BREAKING: US President Joe Biden in Kyiv in Surprise Visit https://t.co/udTiFzWmoJ,4,0
8164,2023-02-20 12:03:55+00:00,1627640185985937412,https://twitter.com/Bogdan_Rzonca/status/1627640185985937412,Bogdan_Rzonca,Twitter for iPhone,,"15 lat temu Prezydent Lech Kaczyński🇵🇱w Gruzji ostrzegał świat przed imperialistycznymi zapędami Putina. Dziś, Prezydent Joe Biden🇺🇸 w Kijowie: „Rosja z pewnością przegra (…) Żadnych kompromisów”

 https://t.co/U3JSKsu8W9",21,4
8165,2023-02-20 12:03:55+00:00,1627640185763528704,https://twitter.com/ConstTom/status/1627640185763528704,ConstTom,Twitter for iPhone,Deplorable USA,@JoeBiden Will the real Joe Biden please stand up .,0,0
8166,2023-02-20 12:03:52+00:00,1627640176754171904,https://twitter.com/TeresaW74179641/status/1627640176754171904,TeresaW74179641,Twitter for iPhone,,I wish we had a President who looked at us the way Joe Biden looks at the Nazi leader of Ukraine https://t.co/KwjiZNbc6n,0,0
8167,2023-02-20 12:03:51+00:00,1627640170588651523,https://twitter.com/06_schreck/status/1627640170588651523,06_schreck,Twitter for Android,"Nice, France","Joe Biden en visite surprise à Kiev aux côtés de Volodymyr Zelensky
https://t.co/367JSVZ9Uc

Actualités à la une
https://t.co/OO9wDzDchi",0,0
8168,2023-02-20 12:03:51+00:00,1627640168843714567,https://twitter.com/ChrisContiPhoto/status/1627640168843714567,ChrisContiPhoto,Twitter for iPhone,USA,"Joe Biden is walking around Kiev as it is being actively bombed by Vladimir Putin, and an AI is threatening to frame a reporter for murder for interviewing it, while the AI’s creator is refusing to comment.

Welcome to Monday morning, 2023.",0,0
8169,2023-02-20 12:03:50+00:00,1627640166666891268,https://twitter.com/iarryfine/status/1627640166666891268,iarryfine,Twitter Web App,,Karine Jean-Pierre put jaws on the floor after she revealed this truth about Joe Biden: https://t.co/f7KnsJmhRw,0,0
8170,2023-02-20 12:03:50+00:00,1627640165555441665,https://twitter.com/green_oops/status/1627640165555441665,green_oops,Twitter for Android,,@ShitpostGate Joe biden to nawet nie jest on,0,0
8171,2023-02-20 12:03:49+00:00,1627640164364197893,https://twitter.com/ShawnisStrife/status/1627640164364197893,ShawnisStrife,Twitter for Android,,"@A_Carignan38 @JohnBasham @JoeBiden @HouseGOP @ezralevant @GOP @MattRinaldiTX @realstewpeters @DocWashburn @RepMTG @RepMattGaetz We're not saying anything Biden said it. What happened to Democrats being 100% against War? Or supporting it. Against big pharma ? You allow biden to Black Men,""Boy"" it's crazy to think I at one time was a democrat.",1,0
8172,2023-02-20 12:03:49+00:00,1627640162309079041,https://twitter.com/Wcked_Zinger/status/1627640162309079041,Wcked_Zinger,Twitter for Android,"Den Haag, Nederland","Surprise arrival of @JoeBiden in #Kyiv! 
#Ukraine #POTUS #Zelensky https://t.co/hE7kCesvQI",1,1
8173,2023-02-20 12:03:49+00:00,1627640160937467911,https://twitter.com/MwangiMaina_/status/1627640160937467911,MwangiMaina_,Twitter for Android,Great Lakes Region,Powerful visit by President Joe Biden to Kyiv.,1,0
8174,2023-02-20 12:03:46+00:00,1627640151353458689,https://twitter.com/creatureduchaos/status/1627640151353458689,creatureduchaos,Twitter Web App,On my soapbox,"Puisque l'#Ukraine ne peut pas payer les munitions, l'Union européenne doit payer la facture"", 
a déclaré le président de la Commission européenne lors de la conférence de Munich
#JoeBiden est venu pour convaincre de le faire ?
#Ukraine #UkraineRussiaWar https://t.co/4lfdygTNXm",0,0
8175,2023-02-20 12:03:46+00:00,1627640150812422145,https://twitter.com/AmaechiCalistus/status/1627640150812422145,AmaechiCalistus,Twitter for Android,Abuja Nigeria ,@thedichotome @JoeBiden https://t.co/BFTLLAZema,0,0
8176,2023-02-20 12:03:46+00:00,1627640150762160128,https://twitter.com/rentfred/status/1627640150762160128,rentfred,Twitter Web App,"Annapolis+Naples, USA",@JoeBiden Your plan is not working. inflation is hurting people. No auto insurance companies are raising rates and 6% or more,0,0
8177,2023-02-20 12:03:45+00:00,1627640145812807680,https://twitter.com/k_skomorowski/status/1627640145812807680,k_skomorowski,Twitter Web App,"Piaski, Polska",Joe Biden be like: https://t.co/qD3cdmPAbA,1,0
8178,2023-02-20 12:03:44+00:00,1627640143619190793,https://twitter.com/AmericaFightHim/status/1627640143619190793,AmericaFightHim,Twitter for Android,United States,"I am proud of the courage of our President. I stand with Ukraine.

#Rabbithole 

https://t.co/IODRncJRso

President Joe Biden made an unannounced visit to Ukraine on Monday to meet with President Volodymyr Zelenskyy, a striking gesture of solidarity that comes days...",7,4
8179,2023-02-20 12:03:43+00:00,1627640139462713344,https://twitter.com/CrabbyMiss/status/1627640139462713344,CrabbyMiss,Twitter for iPhone,Wisconsin ,@disclosetv @JoeBiden laughs at the suffering in Ohio,0,0
8180,2023-02-20 12:03:41+00:00,1627640127869550593,https://twitter.com/Revkin/status/1627640127869550593,Revkin,Twitter for iPhone,"Lamoine, ME, Wabanaki land",Bravo @JoeBiden in #ukraine,0,0
8181,2023-02-20 12:03:40+00:00,1627640123146878976,https://twitter.com/upgradepcfr/status/1627640123146878976,upgradepcfr,Twitter Web App,France,Blind to 9 years of violence against Ukrainians whose democracy was overthrown in blood in 2014 #JoeBiden will compromise the #USA in #Kiev validating the #Fratricidal War against those in #Donbass who have remained faithful to him. But this deprives #Europe competitor of #Energy https://t.co/TBH6HnEiO8,0,0
8182,2023-02-20 12:03:39+00:00,1627640121485848580,https://twitter.com/timo77lol/status/1627640121485848580,timo77lol,Twitter for Android,,wake up joe biden,11,0
8183,2023-02-20 12:03:38+00:00,1627640117937463299,https://twitter.com/ConsPatriots/status/1627640117937463299,ConsPatriots,Twitter for iPhone,,"Good morning friends 🇺🇸🇺🇸

Do you feel secure in the current state of America under Joe Biden's leadership?",7,0
8184,2023-02-20 12:03:37+00:00,1627640113617375234,https://twitter.com/markste00554141/status/1627640113617375234,markste00554141,Twitter for iPad,,"Joe Biden w Kijowie. Czego możemy się spodziewać?

‼️WOJNY W EUROPIE‼️

….tylko „by osłabić Rosję”",0,0
8185,2023-02-20 12:03:34+00:00,1627640099461644288,https://twitter.com/JamesRo39855573/status/1627640099461644288,JamesRo39855573,Twitter for Android,,"@WhiteHouse The spending that Joe Biden has been doing is leaving the taxpayers footing the bill too.  Not only has he not cut the deficit, he has added to the deficit by lying about cuts and spending.   Moving money from category to category isn't saving anything.",0,0
8186,2023-02-20 12:03:34+00:00,1627640097808982016,https://twitter.com/eric_gf/status/1627640097808982016,eric_gf,TweetDeck,Geneva | DC | Lausanne,Joe Biden @POTUS a quitté Kiev. (pool Maison blanche),0,0
8187,2023-02-20 12:03:33+00:00,1627640095476965379,https://twitter.com/VinnieGreen/status/1627640095476965379,VinnieGreen,Twitter for iPhone,"Fergus Ontario, Canada",#Russianbots will cause enough shit today to steal your car #Ukraina @JoeBiden @billmaher this is Joe’s Campaign launch,0,0
8188,2023-02-20 12:03:32+00:00,1627640092226465796,https://twitter.com/Eugene43790367/status/1627640092226465796,Eugene43790367,Twitter Web App,,@JoeBiden https://t.co/bkh57KaEa0,0,0
8189,2023-02-20 12:03:32+00:00,1627640089344966663,https://twitter.com/DanBrazill/status/1627640089344966663,DanBrazill,Twitter for iPhone,"Scranton, Philly, the world",@pravda_eng @JoeBiden Tell him to do East Palestine next,0,0
8190,2023-02-20 12:03:30+00:00,1627640082243911683,https://twitter.com/SamiecAlfaOne/status/1627640082243911683,SamiecAlfaOne,Twitter for iPhone,Tbd,@JoeBiden https://t.co/US1ONtsNcU,0,0
8191,2023-02-20 12:03:29+00:00,1627640079077330951,https://twitter.com/MCederfelt/status/1627640079077330951,MCederfelt,Twitter for iPhone,"Stockholm, Sverige",#StandWithUkraine. US President Joe Biden surprise visit to Kyiv manifest #US support for #Ukraine️.  The anniversary of Russia's invasion approaches on 24 February. #SlavaUkraini,1,0
8192,2023-02-20 12:03:28+00:00,1627640074115375107,https://twitter.com/Coffey4Chele247/status/1627640074115375107,Coffey4Chele247,Twitter for iPhone,,@AngelliAngelo @JohnBasham @JoeBiden @HouseGOP @ezralevant @GOP @MattRinaldiTX @realstewpeters @DocWashburn @RepMTG @RepMattGaetz https://t.co/Z9Qi2HWVwD,1,0
8193,2023-02-20 12:03:26+00:00,1627640065877835776,https://twitter.com/andreibratucu/status/1627640065877835776,andreibratucu,Twitter Web App,,Joe Biden face o vizita surpriza Ucrainei de ziua Presedintelui la fix un an de la inceputul razboiului.,45,1
8194,2023-02-20 12:03:26+00:00,1627640064288120832,https://twitter.com/PaweNiemczyk/status/1627640064288120832,PaweNiemczyk,Twitter for Android,Polska,"@MedvedevRussiaE So from where you ar barking Putin's lover? Putin is hiding in glass box on meeting with his citizens, and Joe Biden is in Kiev...
You are just two,to short, cowards, hiding behind Russian nation.",0,0
8195,2023-02-20 12:03:25+00:00,1627640060505104384,https://twitter.com/ndtvindia/status/1627640060505104384,ndtvindia,Twitter Media Studio - LiveCut,New Delhi,"5 की बात | ""यूक्रेन को कमजोर समझना नासमझी"", कीव पहुंचे के बाद बोले अमेरिकी राष्ट्रपति #JoeBiden https://t.co/ig1jnC2b5v",43,2
8196,2023-02-20 12:03:24+00:00,1627640056302141442,https://twitter.com/StabbinCabinMan/status/1627640056302141442,StabbinCabinMan,Twitter for iPhone,"Georgia, USA",@simonateba @RepMTG @JoeBiden Impeach Biden now,0,0
8197,2023-02-20 12:03:22+00:00,1627640051155828737,https://twitter.com/Jeffbro91/status/1627640051155828737,Jeffbro91,Twitter for iPhone,Indianapolis,@seungminkim @JoshKraushaar Americans in East Palestine?  @JoeBiden couldn’t care less,0,0
8198,2023-02-20 12:03:22+00:00,1627640048114860033,https://twitter.com/ActusNonStop/status/1627640048114860033,ActusNonStop,Twitter for iPhone,paris,"‼️ [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸  Le Président américain, Joe Biden, est à Kiev.",1,1
8199,2023-02-20 12:03:21+00:00,1627640046944677889,https://twitter.com/lemmpem/status/1627640046944677889,lemmpem,Twitter for iPhone,,@SenRickScott @JoeBiden Rick I can’t believe Floridians voted for you. Beginning to think we are truly a state of morons.,0,0
8200,2023-02-20 12:03:20+00:00,1627640042393944065,https://twitter.com/ZesiroY/status/1627640042393944065,ZesiroY,Twitter Web App,,@ukemaxharraj @nytimes @JoeBiden Baaaahhaaaaahaaaaaaahhaaaaa,0,0
8201,2023-02-20 12:03:20+00:00,1627640039646584833,https://twitter.com/seanminuti/status/1627640039646584833,seanminuti,Twitter for Android,"Boston area, USA","@Thom_Hartmann Now some might understand what I meant. Joe Biden gets it, now buybacks will incur a substantial tax penalty. Back on this thread, I missed the key word - legalized. Buybacks were ILLEGAL for 200-ish yrs of historic transformative growth. They were 'Trickle-Up' Economic Piracy!",0,0
8202,2023-02-20 12:03:19+00:00,1627640035167162369,https://twitter.com/realMagnum99/status/1627640035167162369,realMagnum99,Twitter for Android,,"@visegrad24 One is the leader of the free world, the other is Joe Biden.",0,0
8203,2023-02-20 12:03:18+00:00,1627640032843423745,https://twitter.com/cbr_OLU/status/1627640032843423745,cbr_OLU,Twitter for iPhone,Socially Distant,Did Joe Biden say… 👀 https://t.co/WEXPPnDMBA,1,2
8204,2023-02-20 12:03:17+00:00,1627640028460380160,https://twitter.com/JbarGarden/status/1627640028460380160,JbarGarden,Twitter for iPhone,Liberal Houston Texas,@paulgalloshow @JoeBiden The truth hurts.,1,1
8205,2023-02-20 12:03:15+00:00,1627640021569392641,https://twitter.com/chan_chinese/status/1627640021569392641,chan_chinese,Twitter for iPhone,,No surprises! Ukraine is where all money is…. I’ll be extremely surprised that US President Joe Biden will visit his toxic chemical affected Ohio!,2,1
8206,2023-02-20 12:03:15+00:00,1627640020034023426,https://twitter.com/NormanLouw/status/1627640020034023426,NormanLouw,Jetpack.com,,Joe Biden makes surprise visit to Ukraine to meet Volodymyr Zelensky https://t.co/2AqTlfcYhP,0,0
8207,2023-02-20 12:03:15+00:00,1627640019241340928,https://twitter.com/lualemedina/status/1627640019241340928,lualemedina,IFTTT,Argentina,"RT @AlertaMundial2: 🇺🇲🇺🇦 | ÚLTIMA HORA: Joe Biden llegó de sorpresa por primera vez a Ucrania para reunirse con Zelenski a un año de la invasión rusa, anunció 500 millones de dólares adicional en ayuda militar a Ucrania. https://t.co/jQzPLV7MQL https://t.co/oYCj64QP41",0,0
8208,2023-02-20 12:03:15+00:00,1627640018096488450,https://twitter.com/deshdoot/status/1627640018096488450,deshdoot,Twitter Web App,Nashik,"अमेरिकन राष्ट्राध्यक्ष जो बायडेन अचानक युक्रेनमध्ये दाखल, चर्चांना उधाण...

 https://t.co/msSlTJxKa2 

#JoeBiden #ukraine #Kyiv",0,0
8209,2023-02-20 12:03:14+00:00,1627640017420972032,https://twitter.com/lualemedina/status/1627640017420972032,lualemedina,IFTTT,Argentina,"🇺🇲🇺🇦 | Después de que Joe Biden promete apoyar a Ucrania ""durante el tiempo que sea necesario"" para derrotar a Rusia, Volodímir Zelenski estrecha la mano del presidente estadounidense y le dice: ""Lo haremos"". https://t.co/aUdIrNEBv2",0,0
8210,2023-02-20 12:03:10+00:00,1627639998081007621,https://twitter.com/JaQuanDJacksons/status/1627639998081007621,JaQuanDJacksons,Twitter for iPhone,"Vicksburg, MS",I better get a call today better yet this morning too @JoeBiden I wanna hear “your money is restored n u are qualified for everything u ask for “ dats wat I wanna hear,0,0
8211,2023-02-20 12:03:09+00:00,1627639995463831552,https://twitter.com/ActusNonStop/status/1627639995463831552,ActusNonStop,Twitter for iPhone,paris,"‼️ [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Joe Biden et Volodymyr Zelensky, à Kiev.",0,0
8212,2023-02-20 12:03:08+00:00,1627639990774800386,https://twitter.com/LSTA_Linfer_en/status/1627639990774800386,LSTA_Linfer_en,lsta-linfer-en,"Kyoto, Japan","LIVE : View of /Kyiv/L(50.5N,30.5E) as /U.S./L(37.1N,95.7W) President Joe Biden makes surprise visit to Ukrainian capital... https://t.co/EXffhr5FHQ https://t.co/S4CnN5RjiX",0,0
8213,2023-02-20 12:03:08+00:00,1627639989533040641,https://twitter.com/SputnikInt/status/1627639989533040641,SputnikInt,Twitter for iPhone,,"A plaque dedicated to Joe Biden have been installed on Kiev’s ‘Alley of Courage’.

🥴 Any ideas where does this QR code lead to? https://t.co/tqg9p2bh4V",12,6
8214,2023-02-20 12:03:05+00:00,1627639977633886215,https://twitter.com/mac_balzac/status/1627639977633886215,mac_balzac,Twitter for Android,"Fort Lauderdale, FL","@BachusDionysus @panncakemouse @nobordez @Tendar Joe Biden is important!
https://t.co/wHb84aqcLs",0,0
8215,2023-02-20 12:03:04+00:00,1627639975226253315,https://twitter.com/JurekSzach/status/1627639975226253315,JurekSzach,Twitter for iPhone,Polska,"@Bartek28222273 @WarNewsPL1 @JoeBiden @nytimes Okazało się tez, że taniej wychodziło kupić bilet do Doniecka i wysiąść w Kijowie niż bezpośrednio do Kijowa",1,0
8216,2023-02-20 12:03:04+00:00,1627639973922099201,https://twitter.com/F24videos/status/1627639973922099201,F24videos,dlvr.it,"Paris, France",Joe Biden en visite à Kiev : le président américain annonce des livraisons d'armes supplémentaires https://t.co/lMWR6k82XA https://t.co/DBKfRrtkWc,0,1
8217,2023-02-20 12:03:04+00:00,1627639973712384000,https://twitter.com/rj3455/status/1627639973712384000,rj3455,Twitter for Android,,"@ANI Indian Prime Minister should learn from US President : ""A friend in need is a friend indeed "" !! Indian Prime Minister keeps finding opportunity in disaster !! @narendramodi @PMOIndia @JoeBiden @POTUS",0,0
8218,2023-02-20 12:03:02+00:00,1627639967160705024,https://twitter.com/gatamalteza/status/1627639967160705024,gatamalteza,Twitter Web App,Portugal,I worry for Leslie Knope’s mental health state when she hears the news that Joe Biden is in Kyiv. https://t.co/V0WoMxaYtH,1,0
8219,2023-02-20 12:03:02+00:00,1627639966606950405,https://twitter.com/NCHornet/status/1627639966606950405,NCHornet,Twitter Web App,Southeastern USA,Empty Headed Puppet @JoeBiden Picks Obama Enforcer And Benghazi Liar Susan @AmbassadorRice to Implement radical Critical Race Theory Throughout the Federal Bureaucracy https://t.co/2gx58B8iGM,0,0
8220,2023-02-20 12:03:02+00:00,1627639965638135808,https://twitter.com/mister___ran/status/1627639965638135808,mister___ran,Twitter for iPhone,United Kingdom,@POTUS What about the U.S state of Ohio @JoeBiden @POTUS ? Surely your own turf takes priority 🧐,0,0
8221,2023-02-20 12:03:02+00:00,1627639965403185154,https://twitter.com/RepGregMurphy/status/1627639965403185154,RepGregMurphy,Twitter for iPhone,Eastern North Carolina,"So it takes two years for Joe Biden @POTUS to visit the war zone he created at our southern border, but then he goes to see another war zone he created in Ukraine.",17,7
8222,2023-02-20 12:03:02+00:00,1627639965046779906,https://twitter.com/journalsentinel/status/1627639965046779906,journalsentinel,SocialNewsDesk,"Milwaukee, WI",Joe Biden makes surprise visit to Ukraine ahead of Russian invasion anniversary https://t.co/JYebDYsdxg,6,0
8223,2023-02-20 12:03:00+00:00,1627639958235148289,https://twitter.com/upgradepcfr/status/1627639958235148289,upgradepcfr,Twitter Web App,France,Ciego a 9 años de violencia contra los ucranianos cuya democracia fue derrocada con sangre en 2014 #JoeBiden comprometerá a los #EEUU en #Kiev validando la #Guerra fratricida contra aquellos en el #Donbass que le han permanecido fieles. Pero esto priva #Europa de #Energía... https://t.co/kXElyRiD9Z,0,0
